Result,Reason,Name,SID,TCID,SUCCESS,IMPACT,ParameterSet,ego_vx(t0),obst_vx(t0),rel_vx(t0),ego_ax(t0),obst_ax(t0),rel_ax(t0),dx(t0),time_of_acceleration_change,t(WP1),dt(WP1),ego_vx(WP1),obst_vx(WP1),rel_vx(WP1),ego_ax(WP1),obst_ax(WP1),rel_ax(WP1),dx(WP1),t(WP2),ttc(WP2),ego_vx(WP2),obst_vx(WP2),rel_vx(WP2),ego_ax(WP2),obst_ax(WP2),rel_ax(WP2),dx(WP2),t(EBP),ttc(EBP),ego_vx(EBP),obst_vx(EBP),rel_vx(EBP),ego_ax(EBP),obst_ax(EBP),rel_ax(EBP),dx(EBP),t(avoid),ego_vx(avoid),obst_vx(avoid),rel_vx(avoid),ego_ax(avoid),obst_ax(avoid),rel_ax(avoid),dx(avoid),t(EBP)-t(WP1),t(EBP)-t(WP2),v(WP1)-v(EBP),v(WP1)-v(avoid),Version_Major,Version_Minor,time_of_execution,coll_in_casc,t_warn_st_diff,t_warn_st_from_acc,obst_stopped_in_casc,t_part_st_diff,t_warn_dura
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d34aOffnra_3NP,0,389,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,6.086,2.400,50.006,28.069,-21.938,0.000,-3.000,-3.000,27.461,6.967,2.450,50.006,18.788,-31.219,0.000,-3.000,-3.000,20.875,7.768,1.500,42.877,10.280,-32.597,-3.499,-3.000,0.500,13.469,9.810,0.000,0.000,0.000,-6.498,-2.999,3.500,2.461,1.682,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:03 2015,BOTH_PASSED,-0.1200000000000001,2.0820000000000007,STOPPED,0.0,0.8809999999999993
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d34aOffnra_06NP,0,390,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,34.000,4.004,12.532,0.000,50.006,32.034,-17.972,0.000,-0.600,-0.600,11.867,13.333,1.400,50.006,30.347,-19.659,0.000,-0.600,-0.600,7.609,14.134,0.850,42.834,28.645,-14.189,-3.499,-0.600,2.899,3.508,14.854,26.409,27.098,0.689,-2.871,-0.600,2.271,2.094,1.602,0.801,7.172,23.597,5,0,Thu Feb 26 16:13:03 2015,BOTH_PASSED,0.0,8.528,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_26NP,0,404,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.285,2.080,50.006,38.306,-11.700,0.000,-2.600,-2.600,13.664,6.086,2.000,50.006,30.994,-19.012,0.000,-2.600,-2.600,10.164,6.887,1.050,42.834,23.625,-19.209,-3.499,-2.600,0.900,5.594,8.288,10.083,10.350,0.267,-6.500,-2.599,3.900,1.758,1.602,0.801,7.172,39.923,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.08000000000000007,1.2810000000000006,NOT_STOPPED,-0.08000000000000007,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_12NP,0,405,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,6.807,0.960,50.006,38.194,-11.813,0.000,-1.200,-1.200,10.992,7.728,1.750,50.006,34.313,-15.694,0.000,-1.200,-1.200,7.383,8.528,1.150,42.919,30.909,-12.009,-3.499,-1.200,2.299,3.984,9.369,26.761,27.239,0.478,-2.854,-1.200,1.654,2.484,1.722,0.801,7.088,23.245,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.040000000000000036,2.803000000000001,NOT_STOPPED,0.0,0.9209999999999994
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_1NP,0,406,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,7.728,0.000,50.006,36.928,-13.078,0.000,-1.000,-1.000,8.750,8.528,1.250,50.006,34.116,-15.891,0.000,-1.000,-1.000,5.453,9.329,0.650,42.834,31.275,-11.559,-3.499,-1.000,2.500,2.070,9.970,28.294,28.997,0.703,-2.871,-1.000,1.871,1.063,1.602,0.801,7.172,21.713,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0,3.724,NOT_STOPPED,0.0,0.8000000000000007
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_16NP,0,407,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,6.166,1.280,50.006,37.856,-12.150,0.000,-1.600,-1.600,12.008,7.047,1.800,50.006,32.906,-17.100,0.000,-1.600,-1.600,8.344,7.848,1.100,42.891,28.378,-14.513,-3.499,-1.600,1.899,4.516,8.809,22.275,22.908,0.633,-6.498,-1.600,4.898,2.484,1.682,0.801,7.116,27.731,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.1200000000000001,2.162000000000001,NOT_STOPPED,0.0,0.8809999999999993
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_18NP,0,408,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.926,1.440,50.006,37.856,-12.150,0.000,-1.800,-1.799,12.438,6.767,1.900,50.006,32.541,-17.466,0.000,-1.800,-1.799,8.898,7.567,1.150,42.891,27.450,-15.441,-3.499,-1.800,1.700,4.906,8.648,19.814,20.447,0.633,-6.497,-1.799,4.697,2.477,1.642,0.801,7.116,30.192,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.16000000000000014,1.9220000000000006,NOT_STOPPED,0.0,0.8410000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_28NP,0,409,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.165,2.240,50.006,38.587,-11.419,0.000,-2.800,-2.799,13.922,5.966,2.000,50.006,30.713,-19.294,0.000,-2.800,-2.799,10.422,6.767,1.050,42.834,22.781,-20.053,-3.499,-2.800,0.700,5.719,8.328,6.623,6.877,0.253,-2.871,-2.799,0.072,1.305,1.602,0.801,7.172,43.383,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.040000000000000036,1.1610000000000005,NOT_STOPPED,-0.040000000000000036,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_24NP,0,410,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.405,1.920,50.006,38.194,-11.813,0.000,-2.400,-2.399,13.430,6.206,2.000,50.006,31.444,-18.563,0.000,-2.400,-2.399,9.977,7.007,1.100,42.848,24.652,-18.197,-3.499,-2.400,1.100,5.563,8.248,13.866,14.105,0.239,-6.500,-2.399,4.101,2.313,1.602,0.801,7.158,36.141,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.1200000000000001,1.4010000000000007,NOT_STOPPED,-0.08000000000000007,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_22NP,0,411,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.565,1.760,50.006,37.941,-12.066,0.000,-2.200,-2.200,13.102,6.366,1.950,50.006,31.753,-18.253,0.000,-2.200,-2.200,9.648,7.167,1.100,42.863,25.523,-17.339,-3.499,-2.200,1.300,5.359,8.328,16.003,16.439,0.436,-6.500,-2.199,4.300,2.453,1.602,0.801,7.144,34.003,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.16000000000000014,1.5610000000000008,NOT_STOPPED,-0.08000000000000007,0.8009999999999993
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_2NP,0,412,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.726,1.600,50.006,37.913,-12.094,0.000,-2.000,-2.000,12.781,6.526,1.950,50.006,32.288,-17.719,0.000,-2.000,-2.000,9.375,7.327,1.150,42.877,26.606,-16.270,-3.499,-2.000,1.500,5.258,8.488,17.902,18.295,0.394,-6.498,-1.999,4.499,2.484,1.602,0.801,7.130,32.105,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.20099999999999962,1.7220000000000004,NOT_STOPPED,0.0,0.7999999999999998
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_08NP,0,413,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,8.328,0.000,50.006,37.856,-12.150,0.000,-0.800,-0.799,8.141,9.129,1.300,50.006,35.606,-14.400,0.000,-0.800,-0.799,5.109,9.930,0.750,42.834,33.328,-9.506,-3.499,-0.800,2.700,2.117,10.450,31.120,31.838,0.717,-2.871,-0.799,2.071,1.445,1.602,0.801,7.172,18.886,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0,4.324,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_14NP,0,414,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,6.446,1.120,50.006,37.997,-12.009,0.000,-1.400,-1.399,11.563,7.367,1.750,50.006,33.469,-16.538,0.000,-1.400,-1.399,7.813,8.168,1.100,42.891,29.503,-13.388,-3.499,-1.400,2.100,4.164,9.009,24.919,25.242,0.323,-6.496,-1.399,5.097,2.461,1.722,0.801,7.116,25.088,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.08000000000000007,2.442,NOT_STOPPED,0.0,0.9210000000000003
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_3NP,0,415,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,5.085,2.400,50.006,38.616,-11.391,0.000,-3.000,-3.000,14.063,5.886,1.950,50.006,30.178,-19.828,0.000,-3.000,-3.000,10.516,6.687,0.950,42.834,21.670,-21.164,-3.499,-3.000,0.500,5.633,8.408,2.545,2.939,0.394,-6.500,-2.999,3.501,0.469,1.602,0.801,7.172,47.461,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,-0.040000000000000036,1.0810000000000004,NOT_STOPPED,-0.040000000000000036,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d16aOffnra_06NP,0,416,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,16.000,4.004,9.209,0.000,50.006,39.038,-10.969,0.000,-0.600,-0.600,7.438,10.010,1.350,50.006,37.350,-12.656,0.000,-0.600,-0.600,4.734,10.811,1.050,42.834,35.648,-7.186,-3.499,-0.600,2.899,2.195,11.211,33.947,34.777,0.830,-2.870,-0.600,2.271,1.805,1.602,0.801,7.172,16.059,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0,5.205,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_26NP,0,430,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,6.847,2.080,50.006,24.047,-25.959,0.000,-2.600,-2.600,31.461,7.888,2.300,50.006,14.541,-35.466,0.000,-2.600,-2.600,22.469,8.688,1.450,42.877,7.172,-35.705,-3.499,-2.600,0.900,14.219,10.730,0.000,0.000,0.000,-6.499,-2.599,3.900,2.477,1.842,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.03999999999999915,2.843000000000001,STOPPED,0.0,1.0409999999999995
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_12NP,0,431,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,9.729,0.960,50.006,25.875,-24.131,0.000,-1.200,-1.200,22.234,10.811,1.800,50.006,21.319,-28.688,0.000,-1.200,-1.200,14.195,11.611,1.150,42.891,17.916,-24.975,-3.499,-1.200,2.299,7.914,13.133,10.786,11.348,0.563,-6.492,-1.200,5.292,2.484,1.882,0.801,7.116,39.220,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0810000000000013,5.725,NOT_STOPPED,0.0,1.0820000000000007
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_1NP,0,432,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,11.131,0.000,50.006,24.975,-25.031,0.000,-1.000,-1.000,16.547,11.932,1.400,50.006,22.163,-27.844,0.000,-1.000,-1.000,10.594,12.732,0.700,42.834,19.322,-23.512,-3.499,-1.000,2.500,4.547,13.974,14.161,14.934,0.773,-2.871,-1.000,1.871,0.539,1.602,0.801,7.172,35.845,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0,7.127000000000001,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_16NP,0,433,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,8.528,1.280,50.006,24.581,-25.425,0.000,-1.600,-1.600,25.563,9.569,2.000,50.006,18.731,-31.275,0.000,-1.600,-1.600,17.258,10.370,1.300,42.877,14.189,-28.688,-3.499,-1.600,1.899,10.266,12.252,2.869,3.375,0.506,-6.497,-1.600,4.897,2.492,1.842,0.801,7.130,47.138,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.03999999999999915,4.524000000000001,NOT_STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_18NP,0,434,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,8.088,1.440,50.006,24.188,-25.819,0.000,-1.800,-1.799,26.945,9.089,2.150,50.006,17.859,-32.147,0.000,-1.800,-1.799,18.789,9.890,1.400,42.877,12.755,-30.122,-3.499,-1.800,1.700,11.531,11.932,0.000,0.000,0.000,-6.500,-1.799,4.700,2.570,1.802,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:04 2015,BOTH_PASSED,0.0,4.084,STOPPED,0.0,1.0010000000000012
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_28NP,0,435,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,6.646,2.240,50.006,24.019,-25.988,0.000,-2.800,-2.799,32.195,7.688,2.350,50.006,13.781,-36.225,0.000,-2.800,-2.799,23.094,8.488,1.450,42.877,5.850,-37.027,-3.499,-2.800,0.700,14.625,10.570,0.000,0.000,0.000,-6.498,-2.799,3.699,2.469,1.842,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.04100000000000037,2.6420000000000003,STOPPED,0.0,1.0419999999999998
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_24NP,0,436,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,7.087,1.920,50.006,24.019,-25.988,0.000,-2.400,-2.399,30.563,8.128,2.300,50.006,15.244,-34.763,0.000,-2.400,-2.399,21.672,8.929,1.450,42.877,8.438,-34.439,-3.499,-2.400,1.100,13.641,10.971,0.000,0.000,0.000,-6.500,-2.399,4.101,2.484,1.842,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.040000000000000036,3.083,STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_22NP,0,437,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,7.367,1.760,50.006,24.019,-25.988,0.000,-2.200,-2.200,29.523,8.368,2.300,50.006,16.284,-33.722,0.000,-2.200,-2.200,21.125,9.169,1.450,42.891,10.055,-32.836,-3.499,-2.200,1.300,13.391,11.251,0.000,0.000,0.000,-6.499,-2.199,4.299,2.477,1.802,0.801,7.116,50.006,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,3.3630000000000004,STOPPED,0.0,1.0010000000000003
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_2NP,0,438,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,7.688,1.600,50.006,24.131,-25.875,0.000,-2.000,-2.000,28.344,8.688,2.250,50.006,17.100,-32.906,0.000,-2.000,-2.000,20.063,9.489,1.450,42.891,11.433,-31.458,-3.499,-2.000,1.500,12.578,11.571,0.000,0.000,0.000,-6.498,-1.999,4.499,2.484,1.802,0.801,7.116,50.006,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,3.684,STOPPED,0.0,1.0000000000000009
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_08NP,0,439,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,12.172,0.000,50.006,27.056,-22.950,0.000,-0.800,-0.799,15.156,12.973,1.400,50.006,24.806,-25.200,0.000,-0.800,-0.799,9.719,13.773,0.750,42.834,22.528,-20.306,-3.499,-0.800,2.700,4.336,14.814,18.872,19.575,0.703,-2.871,-0.799,2.071,1.422,1.602,0.801,7.172,31.134,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,8.168000000000001,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_14NP,0,440,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,9.089,1.120,50.006,25.003,-25.003,0.000,-1.400,-1.399,23.836,10.130,1.900,50.006,19.884,-30.122,0.000,-1.400,-1.399,15.766,10.931,1.200,42.891,15.919,-26.972,-3.499,-1.400,2.100,9.086,12.612,7.313,7.509,0.197,-6.496,-1.399,5.097,2.469,1.842,0.801,7.116,42.694,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.03999999999999915,5.085000000000001,NOT_STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_3NP,0,441,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,6.446,2.400,50.006,24.272,-25.734,0.000,-3.000,-3.000,33.039,7.527,2.300,50.006,12.881,-37.125,0.000,-3.000,-3.000,23.508,8.328,1.400,42.877,4.373,-38.503,-3.499,-3.000,0.500,14.766,10.370,0.000,0.000,0.000,-6.499,-2.999,3.500,2.477,1.882,0.801,7.130,50.006,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.08000000000000007,2.442,STOPPED,0.0,1.0810000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d42aOffnra_06NP,0,442,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,42.000,4.004,13.733,0.000,50.006,29.503,-20.503,0.000,-0.600,-0.600,13.328,14.534,1.400,50.006,27.816,-22.191,0.000,-0.600,-0.600,8.500,15.335,0.800,42.834,26.114,-16.720,-3.499,-0.600,2.899,3.844,16.176,23.583,24.314,0.731,-2.871,-0.600,2.271,1.906,1.602,0.801,7.172,26.423,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,9.729000000000001,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_26NP,0,456,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,6.286,2.080,80.002,59.161,-20.841,0.000,-2.600,-2.600,24.883,7.087,2.500,80.002,51.848,-28.153,0.000,-2.600,-2.600,19.352,7.888,1.600,72.830,44.480,-28.350,-3.499,-2.600,0.900,12.750,10.370,21.530,21.473,-0.056,-6.492,-2.599,3.893,2.477,1.602,0.801,7.172,58.472,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.1999999999999993,2.282,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_12NP,0,457,1,0,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,8.729,0.960,80.002,60.089,-19.913,0.000,-1.200,-1.200,18.180,9.770,1.750,80.002,55.702,-24.300,0.000,-1.200,-1.200,11.680,10.570,1.100,72.886,52.284,-20.602,-3.499,-1.200,2.299,6.359,11.852,46.448,46.772,0.323,-6.493,-1.200,5.293,2.469,1.842,0.801,7.116,33.553,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.040000000000000924,4.725,NOT_STOPPED,0.0,1.0410000000000004
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_1NP,0,458,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,9.970,0.000,80.002,59.048,-20.953,0.000,-1.000,-1.000,13.789,10.771,1.350,80.002,56.236,-23.766,0.000,-1.000,-1.000,8.742,11.571,0.650,72.830,53.395,-19.434,-3.499,-1.000,2.500,3.609,12.612,48.867,49.711,0.844,-2.871,-1.000,1.871,0.836,1.602,0.801,7.172,31.134,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,5.966000000000001,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_16NP,0,459,1,0,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,7.728,1.280,80.002,59.077,-20.925,0.000,-1.600,-1.600,20.516,8.729,1.900,80.002,53.452,-26.550,0.000,-1.600,-1.600,13.813,9.529,1.200,72.872,48.909,-23.963,-3.499,-1.600,1.899,7.867,11.091,39.459,39.952,0.492,-6.497,-1.600,4.897,2.492,1.802,0.801,7.130,40.542,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,3.724,NOT_STOPPED,0.0,1.0009999999999994
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_18NP,0,460,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,7.327,1.440,80.002,58.992,-21.009,0.000,-1.800,-1.799,21.688,8.288,2.050,80.002,52.917,-27.084,0.000,-1.800,-1.799,15.172,9.089,1.300,72.886,47.827,-25.059,-3.499,-1.800,1.700,9.047,10.891,35.761,36.155,0.394,-6.492,-1.799,4.693,2.492,1.762,0.801,7.116,44.241,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.040000000000000036,3.3230000000000004,NOT_STOPPED,0.0,0.9610000000000003
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_28NP,0,461,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,6.126,2.240,80.002,59.133,-20.869,0.000,-2.800,-2.799,25.359,6.927,2.500,80.002,51.258,-28.744,0.000,-2.800,-2.799,19.758,7.728,1.600,72.830,43.327,-29.503,-3.499,-2.800,0.700,12.953,10.210,18.267,18.619,0.352,-6.499,-2.799,3.700,2.477,1.602,0.801,7.172,61.734,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.28000000000000025,2.1220000000000008,NOT_STOPPED,-0.040000000000000036,0.8009999999999993
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_24NP,0,462,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,6.486,1.920,80.002,59.077,-20.925,0.000,-2.400,-2.399,24.250,7.367,2.350,80.002,51.652,-28.350,0.000,-2.400,-2.399,18.133,8.168,1.500,72.872,44.845,-28.027,-3.499,-2.400,1.100,11.531,10.410,25.073,25.552,0.478,-6.498,-2.399,4.099,2.477,1.682,0.801,7.130,54.928,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.1200000000000001,2.482,NOT_STOPPED,0.0,0.8810000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_22NP,0,463,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,6.727,1.760,80.002,58.964,-21.038,0.000,-2.200,-2.200,23.492,7.647,2.250,80.002,51.848,-28.153,0.000,-2.200,-2.200,17.109,8.448,1.400,72.872,45.605,-27.267,-3.499,-2.200,1.300,10.609,10.490,29.419,29.503,0.084,-6.496,-2.199,4.297,2.477,1.722,0.801,7.130,50.583,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.0810000000000004,2.7230000000000008,NOT_STOPPED,0.0,0.9199999999999999
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_2NP,0,464,1,1,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,7.007,1.600,80.002,58.908,-21.094,0.000,-2.000,-2.000,22.578,7.968,2.100,80.002,52.158,-27.844,0.000,-2.000,-2.000,15.938,8.769,1.300,72.872,46.477,-26.395,-3.499,-2.000,1.500,9.578,10.610,33.061,33.131,0.070,-6.496,-1.999,4.497,2.469,1.762,0.801,7.130,46.941,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,-0.040000000000000036,3.003,NOT_STOPPED,0.0,0.9610000000000003
PASSED,-,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_08NP,0,465,1,0,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,10.891,0.000,80.002,60.652,-19.350,0.000,-0.800,-0.799,12.523,11.691,1.350,80.002,58.402,-21.600,0.000,-0.800,-0.799,7.891,12.492,0.700,72.830,56.123,-16.706,-3.499,-0.800,2.700,3.305,13.333,53.269,53.747,0.478,-6.500,-0.799,5.700,1.305,1.602,0.801,7.172,26.733,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.0,6.8870000000000005,NOT_STOPPED,0.0,0.8000000000000007
PASSED,-,tc_AEBS_DEV_dtChar2_ev80rv0ra0d32aOffnra_14NP,0,466,1,0,DEVELOPER.DPV,80.000,80.000,0.000,0.000,0.000,0.000,32.000,4.004,8.168,1.120,80.002,59.527,-20.475,0.000,-1.400,-1.399,19.461,9.209,1.800,80.002,54.408,-25.594,0.000,-1.400,-1.399,12.695,10.010,1.100,72.872,50.428,-22.444,-3.499,-1.400,2.100,7.031,11.411,42.989,43.355,0.366,-6.492,-1.399,5.093,2.469,1.842,0.801,7.130,37.013,5,0,Thu Feb 26 16:13:05 2015,BOTH_PASSED,0.040000000000000924,4.164,NOT_STOPPED,0.0,1.0410000000000004
